Time Stamp (Seconds),Comment (),System Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (J/mole-K),Samp HC Err (J/mole-K),Addenda HC (_muJ/K),Addenda HC Err (_muJ/K),Total HC (_muJ/K),Total HC Err (_muJ/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (J/mole-K/K),Addenda Offset HC (_muJ/K)
41315624.48,,5905,,89.7378,0.172,0.0000091,90.323646,1.6364073,300.38738,1.648,1791.4847,1.875,3999.7962,12.12,19.61408,59.677965,4.9257303,69.4436,636.17162,1.508,1,,,,0.000076953678,119.24491,8158.3609,3.3256783,0
41316422.41,,5905,,90.7892,0.172,0.0000092,91.346497,1.6152096,309.71453,1.757,1829.6325,1.89,4106.513,12.91,2.1342145,61.774108,5.0439633,69.668986,634.86196,1.573,1,,,,0.000076293331,119.35593,8344.1825,3.3905463,0
41316882.17,,5905,,90.7897,0.172,0.0000091,91.421678,1.6900621,303.74522,1.579,1832.1628,1.891,4065.1596,11.61,31.665444,60.106811,4.9419607,69.665552,640.80547,1.445,1,,,,0.000077441473,123.54822,8357.9232,3.3224638,0
41317330.77,,5905,,90.7867,0.172,0.0000091,91.411797,1.6602016,304.02885,1.622,1831.9048,1.891,4066.9868,11.92,17.601197,60.03244,4.9376881,69.644558,640.47608,1.482,1,,,,0.000077592196,120.21362,8356.1167,3.3259258,0
41318136.81,,5905,,91.8437,0.172,0.0000091,92.41945,1.6384593,312.46282,1.745,1869.8751,1.906,4166.9597,12.83,1.9190733,62.015262,5.0501103,69.870917,639.83383,1.566,1,,,,0.000076902385,120.06488,8541.3548,3.3809205,0
41318601.22,,5905,,91.845,0.172,0.0000091,92.490985,1.7095826,307.05209,1.56,1872.2802,1.907,4129.5876,11.47,48.610721,60.390272,4.9503918,69.852632,645.24824,1.428,1,,,,0.00007811075,124.03052,8554.5824,3.3198056,0
41319054.09,,5905,,91.8395,0.172,0.0000092,92.482582,1.6805401,306.83825,1.595,1872.0588,1.907,4127.7942,11.73,18.052184,60.199609,4.9425746,69.812136,645.38591,1.461,1,,,,0.000078339554,120.78054,8553.0279,3.317795,0
41319856.31,,5905,,92.8943,0.172,0.0000091,93.484155,1.6559048,316.05218,1.726,1910.2954,1.921,4233.7673,12.69,2.0164084,62.394261,5.0628026,70.066539,643.95706,1.548,1,,,,0.000077477266,120.39922,8739.2872,3.3808101,0
41320321.44,,5905,,92.8987,0.172,0.0000091,93.559421,1.7302634,310.6298,1.538,1912.8814,1.922,4196.4905,11.31,92.382055,60.732054,4.9680405,70.000854,649.40138,1.407,1,,,,0.000078769146,124.78852,8753.3652,3.3201338,0
41320772.59,,5905,,92.8941,0.172,0.0000091,93.549215,1.7001331,310.81791,1.582,1912.6049,1.922,4197.5969,11.63,14.924484,60.645452,4.9642359,69.975283,649.15814,1.446,1,,,,0.000078921761,121.46411,8751.4556,3.3225068,0
41321581.28,,5905,,93.9486,0.172,0.0000091,94.547309,1.6791853,319.01607,1.693,1950.933,1.937,4296.1942,12.44,2.0305115,62.627233,5.0726115,70.222602,648.59787,1.52,1,,,,0.000078149154,121.2909,8939.1937,3.3741423,0
41322048.05,,5905,,93.948,0.172,0.0000091,94.620139,1.7490581,313.98576,1.522,1953.4247,1.938,4261.7054,11.19,35.517761,60.991416,4.9793332,70.146391,653.66984,1.391,1,,,,0.00007949109,125.25447,8952.9706,3.3183819,0
41322502.11,,5905,,93.9473,0.172,0.0000091,94.6108,1.7195764,313.97392,1.557,1953.1761,1.937,4261.3697,11.45,16.640474,60.879312,4.9735398,70.12641,653.61617,1.424,1,,,,0.000079641981,121.98283,8951.2034,3.3185844,0
41323312.48,,5905,,94.9994,0.172,0.0000091,95.616556,1.6979171,322.86379,1.693,1992.1451,1.951,4365.6929,12.44,1.7304164,63.058534,5.0908629,70.392661,652.45061,1.518,1,,,,0.000078709624,121.75862,9142.5257,3.3766515,0
41323782.56,,5905,,94.9993,0.172,0.0000091,95.693916,1.7721911,317.56174,1.499,1994.8483,1.952,4329.4178,11.02,30.35705,61.390455,4.9945278,70.325883,657.79255,1.37,1,,,,0.000080055653,126.11707,9157.3255,3.3185154,0
41324240.48,,5905,,94.9991,0.172,0.0000092,95.682279,1.7417067,317.55634,1.538,1994.4964,1.952,4329.0263,11.31,13.135576,61.23429,4.9875825,70.29199,657.7175,1.405,1,,,,0.000080270843,122.78091,9155.0985,3.3188627,0
41330467.03,,5905,,30,90000.383,0.0000091,30.062934,0.5953254,71.596069,0.4671,268.51332,1.008,794.85508,3.434,736.32136,25.214547,0.90243401,84.123107,360.56566,0.7966,1,,,,0.000034238018,49.533296,903.78002,2.3815396,0
41330643.2,,5905,,30.0006,90000.383,0.0000091,30.070322,0.6008162,71.39705,0.4611,268.59939,1.008,793.47806,3.39,8.7985761,25.016826,0.89564935,84.139141,360.99581,0.7895,1,,,,0.000034439844,50.429094,904.22424,2.3743361,0
41330818.16,,5905,,29.9984,90000.383,0.0000091,30.069452,0.5981172,71.348254,0.4619,268.57942,1.008,793.09936,3.395,6.9916293,24.987015,0.89548233,84.127239,361.0693,0.7914,1,,,,0.000034465897,50.033652,904.17196,2.372782,0
41331215.58,,5905,,31.1832,90000.383,0.0000091,31.253557,0.60048434,76.195846,0.5022,286.78216,1.075,846.93939,3.692,5.3007463,26.312733,0.94246284,84.135147,366.97934,0.8216,1,,,,0.000034949844,49.97403,976.78485,2.4379895,0
41331397.13,,5905,,31.1849,90000.383,0.0000091,31.279488,0.6293752,75.707297,0.4801,287.16102,1.077,843.72667,3.529,9.5372004,25.799096,0.92725524,84.132828,368.09059,0.7928,1,,,,0.000035496543,52.625466,978.40637,2.4203496,0
41331601.16,,5905,,31.183,90000.383,0.0000091,31.275769,0.62203873,75.77962,0.483,287.11772,1.076,844.21505,3.551,57.721484,25.827843,0.92839101,84.123578,367.92698,0.7966,1,,,,0.000035481622,51.598193,978.17372,2.4229499,0
41332010.86,,5905,,32.4153,90000.383,0.0000091,32.498415,0.62456396,80.790289,0.5326,306.32675,1.137,900.26025,3.915,4.0932473,27.138629,0.97811082,84.085953,374.03693,0.8405,1,,,,0.000036016539,51.655685,1056.147,2.4859763,0
41332225.33,,5905,,32.4153,90000.383,0.0000091,32.525573,0.65546388,80.266321,0.4931,306.71452,1.139,896.79603,3.625,111.96503,26.686762,0.96426386,84.097998,375.18407,0.7856,1,,,,0.000036467866,54.277259,1057.9129,2.4677912,0
41332410.36,,5905,,32.4148,90000.383,0.0000091,32.523082,0.64755181,80.227525,0.5083,306.67771,1.138,896.47402,3.737,6.3940522,26.521503,0.95892104,84.089967,375.21741,0.8102,1,,,,0.00003668302,53.373525,1057.7508,2.4667873,0
41332854.06,,5905,,33.6949,90000.383,0.0000091,33.798768,0.64776651,85.64181,0.5504,327.42789,1.19,957.02755,4.047,4.787023,28.012027,1.0141506,84.069959,381.30042,0.8386,1,,,,0.000037081271,53.043006,1142.3567,2.5338737,0
41333047.91,,5905,,33.6955,90000.383,0.0000091,33.829037,0.68227731,85.071662,0.518,327.8863,1.191,953.2945,3.808,9.5002853,27.510711,0.99986142,84.062252,382.51864,0.7969,1,,,,0.000037595475,56.024055,1144.4037,2.5147527,0
41333238.56,,5905,,33.695,90000.383,0.0000091,33.825889,0.67422435,85.020502,0.5295,327.83975,1.191,952.87184,3.892,5.832671,27.390773,0.99652882,84.048829,382.56208,0.815,1,,,,0.000037745513,55.021422,1144.1908,2.5134743,0
41333694.66,,5905,,35.0288,90000.383,0.0000091,35.142933,0.67486142,90.699767,0.5913,349.97948,1.238,1016.7629,4.347,2.4748725,28.950987,1.0544338,84.036074,388.70891,0.8707,1,,,,0.0000381074,54.781547,1235.0257,2.5808821,0
41333922.2,,5905,,35.027,90000.383,0.0000091,35.173058,0.71121178,90.043334,0.5451,350.44544,1.239,1012.4031,4.007,56.484124,28.352403,1.0378653,84.012274,390.01803,0.811,1,,,,0.000038733065,57.901974,1237.144,2.5600087,0
41334144.84,,5905,,35.025,90000.383,0.000009,35.168222,0.70177587,90.097434,0.5531,350.37206,1.238,1012.7275,4.066,26.993038,28.324857,1.0374098,83.998349,389.88365,0.8221,1,,,,0.000038788078,56.704806,1236.8039,2.561899,0
41334637.78,,5905,,36.408,90000.383,0.0000091,36.540931,0.70230769,96.02569,0.6068,373.92331,1.288,1079.8605,4.461,3.5302445,29.807536,1.0956117,83.949919,396.27582,0.8644,1,,,,0.000039310757,56.649714,1335.2397,2.6278939,0
41334841.53,,5905,,36.4083,90000.383,0.0000091,36.574817,0.73867845,95.1955,0.5736,374.45181,1.289,1074.2859,4.217,5.4389856,29.068612,1.072394,83.957491,397.83822,0.827,1,,,,0.000040078604,59.615072,1337.7173,2.6027608,0
41335070.09,,5905,,36.408,90000.383,0.0000091,36.564237,0.72826339,95.360579,0.573,374.28509,1.289,1075.3327,4.213,22.869683,29.195657,1.0757725,83.962687,397.48456,0.8242,1,,,,0.000039946462,58.137223,1336.9435,2.6080287,0
41335578.25,,5905,,37.8509,90000.383,0.0000091,37.987483,0.73062046,101.60077,0.6264,399.07475,1.348,1145.9974,4.605,4.3462915,30.694175,1.1331038,83.937554,403.96563,0.864,1,,,,0.000040497648,58.391314,1443.0489,2.6745854,0
41335787.53,,5905,,37.8428,90000.383,0.0000091,38.020835,0.76828276,100.96473,0.5907,399.61358,1.349,1141.8604,4.343,7.2153714,30.115733,1.1150091,83.940567,405.2052,0.8221,1,,,,0.000041109059,61.38835,1445.5839,2.6555106,0
41336024.19,,5905,,37.8467,90000.383,0.0000091,38.01658,0.75990668,100.80231,0.5968,399.54547,1.349,1140.5983,4.387,25.408839,30.006826,1.1123762,83.929731,405.38692,0.8321,1,,,,0.000041212168,60.231465,1445.2604,2.6515355,0
41336544.98,,5905,,39.3343,90000.383,0.0000091,39.491758,0.75737303,107.69369,0.6656,425.67171,1.408,1217.3867,4.893,2.9155457,31.699149,1.1774401,83.879568,411.50837,0.8871,1,,,,0.000041657084,60.013651,1559.599,2.7269914,0
41336791.95,,5905,,39.3386,90000.383,0.0000091,39.527364,0.80008009,106.92788,0.6065,426.23795,1.409,1212.3232,4.459,57.623031,31.127595,1.1584872,83.903199,412.90949,0.8165,1,,,,0.000042220463,63.398299,1562.4125,2.705161,0
41337036.22,,5905,,39.3353,90000.383,0.0000091,39.525187,0.79135055,106.94789,0.6164,426.21003,1.409,1212.4423,4.532,37.574231,31.097346,1.157767,83.895915,412.85972,0.8297,1,,,,0.000042268093,62.255191,1562.2404,2.7058163,0
41337566.23,,5905,,40.8922,90000.383,0.0000092,41.054688,0.7898878,114.00566,0.6815,453.73773,1.454,1291.8556,5.01,2.5711166,32.771462,1.2212109,83.872584,419.32298,0.8796,1,,,,0.000042744882,62.194692,1685.4874,2.776922,0
41337788.98,,5905,,40.8922,90000.383,0.0000091,41.094011,0.83189097,113.12082,0.6351,454.40212,1.455,1286.015,4.669,7.4190921,32.031182,1.1985315,83.866493,420.87754,0.8286,1,,,,0.000043515073,65.542925,1688.7178,2.7527324,0
41338040.03,,5905,,40.8923,90000.383,0.0000091,41.088466,0.82022801,113.22675,0.6483,454.34315,1.454,1286.7348,4.766,28.37702,32.044292,1.1997893,83.849284,420.68214,0.8446,1,,,,0.000043528553,64.062364,1688.2621,2.7556821,0
41338614.67,,5905,,42.5109,90000.383,0.0000091,42.675118,0.81834657,120.54529,0.7094,483.46873,1.478,1369.6629,5.215,2.7537658,33.769947,1.2662045,83.823015,427.36884,0.8881,1,,,,0.000043974275,64.088584,1821.1657,2.8247208,0
41338876.81,,5905,,42.5052,90000.383,0.0000091,42.715201,0.86428796,119.63692,0.6502,484.1422,1.478,1363.6585,4.78,119.13178,33.128175,1.2460851,83.829587,428.91799,0.8226,1,,,,0.000044606454,67.539893,1824.5884,2.8008043,0
41339134.61,,5905,,42.5099,90000.383,0.000009,42.712745,0.85337333,119.61068,0.6704,484.13189,1.478,1363.4552,4.928,24.839399,33.006371,1.2419182,83.825464,428.92665,0.8482,1,,,,0.00004476501,66.25635,1824.3785,2.800351,0
41339725.95,,5905,,44.1838,90000.383,0.0000091,44.364746,0.84913724,127.27535,0.73,515.15699,1.489,1450.8275,5.367,2.4650832,34.822426,1.3143449,83.775016,435.78985,0.8885,1,,,,0.000045162915,66.012741,1968.2307,2.8688398,0
41339996.45,,5905,,44.1838,90000.383,0.0000091,44.40593,0.89739793,126.21627,0.6692,515.86621,1.489,1443.7509,4.919,68.661419,34.088041,1.2906201,83.787125,437.49588,0.8239,1,,,,0.000045883515,69.644852,1971.8866,2.8423292,0
41340259.55,,5905,,44.1843,90000.383,0.0000091,44.397882,0.88484426,126.26029,0.6889,515.74925,1.489,1443.9575,5.064,12.119735,34.001919,1.2891636,83.760796,437.36224,0.8475,1,,,,0.000046014875,68.176081,1971.1719,2.8438358,0
41340859.55,,5905,,45.9286,90000.383,0.0000091,46.118778,0.88037906,134.4079,0.7656,548.93741,1.5,1537.0432,5.629,1.6809453,36.024524,1.3692,83.719973,444.26234,0.9061,1,,,,0.000046242744,68.003838,2126.9417,2.9143856,0
41341137.92,,5905,,45.9277,90000.383,0.0000091,46.167563,0.93345614,133.30569,0.6875,549.82415,1.5,1529.827,5.054,92.849356,35.243796,1.3443615,83.724102,446.04922,0.8229,1,,,,0.000047019006,72.049048,2131.4439,2.8874319,0
41341409.89,,5905,,45.9286,90000.383,0.0000091,46.163608,0.92008272,133.3319,0.708,549.78103,1.5,1529.9766,5.205,26.630239,35.145462,1.3417864,83.708138,445.97954,0.8471,1,,,,0.000047160286,70.487593,2131.0787,2.888247,0
41342026.42,,5905,,47.7419,90000.383,0.0000091,47.940621,0.91500082,141.59805,0.7894,585.15582,1.519,1626.1203,5.803,1.5852133,37.120768,1.4247145,83.636084,453.21509,0.9114,1,,,,0.00004747097,70.290924,2298.3032,2.9536131,0
41342274.89,,5905,,47.7447,90000.383,0.000009,47.992663,0.96755197,140.35293,0.717,586.12776,1.52,1617.9387,5.271,6.0258448,36.209369,1.3952589,83.637561,455.15879,0.8379,1,,,,0.000048392904,74.241537,2303.2957,2.9244665,0
41342553.89,,5905,,47.7388,90000.383,0.0000092,47.988271,0.95297094,140.41138,0.7269,586.078,1.52,1618.3187,5.344,27.113723,36.19923,1.3952635,83.629807,455.04865,0.8489,1,,,,0.000048421335,72.418739,2302.8741,2.9259522,0
41343220.91,,5905,,49.6255,90000.383,0.0000091,49.846068,0.94693796,149.03427,0.7983,624.53581,1.551,1720.168,5.869,2.2713949,38.125213,1.4783213,83.556892,462.54673,0.9008,1,,,,0.00004887889,72.398461,2484.6305,2.9898901,0
41343513.39,,5905,,49.6258,90000.383,0.0000091,49.894892,1.0019379,147.90734,0.7267,625.50237,1.552,1712.8499,5.342,63.44628,37.39113,1.4547046,83.559268,464.28259,0.8286,1,,,,0.000049600977,76.250426,2489.5003,2.9643783,0
41343801.97,,5905,,49.6254,90000.383,0.0000091,49.892101,0.99023784,147.84346,0.7361,625.44416,1.552,1712.3221,5.412,20.463718,37.289002,1.4515127,83.552569,464.32968,0.8397,1,,,,0.000049722505,74.78226,2489.2218,2.9632639,0
41344489.22,,5905,,51.5849,90000.383,0.0000092,51.810969,0.98046476,156.96351,0.8213,667.03597,1.597,1820.9604,6.038,2.0795688,39.249499,1.5396678,83.454087,471.73853,0.905,1,,,,0.00005025211,74.578005,2684.3765,3.0295422,0
41344789.06,,5905,,51.5883,90000.383,0.0000091,51.862361,1.0375242,155.8518,0.7469,668.1116,1.598,1813.8632,5.491,86.253531,38.558914,1.5169131,83.460868,473.44177,0.8311,1,,,,0.000050926276,78.498997,2689.7045,3.0051043,0
41345086.2,,5905,,51.5937,90000.383,0.0000091,51.861006,1.0261478,155.72673,0.7571,668.08027,1.598,1812.9124,5.566,16.970909,38.419733,1.5119749,83.459668,473.56904,0.8432,1,,,,0.000051082195,77.117827,2689.5639,3.0027711,0
41345784.64,,5905,,53.6244,90000.383,0.0000091,53.852901,1.015882,165.39274,0.8476,712.92535,1.649,1928.8176,6.231,1.5145118,40.597523,1.6109265,83.352878,480.94544,0.9119,1,,,,0.000051450693,76.839467,2900.1349,3.0711946,0
41346096.13,,5905,,53.618,90000.383,0.0000091,53.910548,1.0771303,163.9669,0.7588,714.17244,1.65,1919.5826,5.578,72.244383,39.685164,1.5802681,83.358302,483.00868,0.826,1,,,,0.000052349661,81.195045,2906.3472,3.0414624,0
41346401,,5905,,53.6251,90000.383,0.0000091,53.907044,1.0618247,163.89247,0.777,714.12601,1.65,1918.989,5.712,23.440651,39.559049,1.5768116,83.344278,483.05854,0.8462,1,,,,0.00005250338,79.370327,2905.9693,3.0402794,0
41347120.97,,5905,,55.7379,90000.383,0.0000091,55.982036,1.0519951,173.85433,0.8745,762.10522,1.689,2040.2033,6.429,1.3408483,41.820091,1.6842282,83.209865,490.74688,0.9218,1,,,,0.000052824608,79.118098,3133.9884,3.1055378,0
41347440.42,,5905,,55.7372,90000.383,0.0000091,56.042326,1.1159171,172.25016,0.7793,763.44198,1.69,2029.7469,5.729,109.03378,40.848614,1.651899,83.207752,492.98254,0.8317,1,,,,0.000053771146,83.640182,3140.7423,3.0735727,0
41347753.17,,5905,,55.7385,90000.383,0.000009,56.037875,1.0994997,172.24133,0.7987,763.37064,1.69,2029.6106,5.872,18.770042,40.731978,1.6476997,83.202286,492.95284,0.8523,1,,,,0.000053923295,81.697228,3140.2434,3.0736592,0
41348490.89,,5905,,57.9421,90000.383,0.0000091,58.18613,1.0895242,182.43891,0.9058,813.97244,1.705,2155.1804,6.659,1.1526295,43.104808,1.7640567,83.048492,500.90099,0.9375,1,,,,0.000054134244,81.463956,3385.6257,3.1354364,0
41348819.84,,5905,,57.9464,90000.383,0.0000091,58.251854,1.1580926,180.66907,0.7876,815.42878,1.705,2143.6257,5.79,85.367041,42.091382,1.7300234,83.044929,503.3165,0.8259,1,,,,0.000055105496,86.209616,3393.2785,3.1015162,0
41349140.88,,5905,,57.9409,90000.383,0.0000091,58.248367,1.1406432,180.53391,0.8075,815.36984,1.705,2142.5731,5.936,19.625166,41.909739,1.7237055,83.037771,503.4285,0.8474,1,,,,0.00005531726,84.182764,3392.8722,3.0993815,0
41349937.16,,5905,,60.2267,90000.383,0.0000091,60.48442,1.1269701,190.93527,0.8973,869.46618,1.707,2273.1355,6.596,1.8185643,44.127366,1.8406838,82.849199,511.7585,0.9154,1,,,,0.000055771612,83.819479,3658.365,3.1567678,0
41350272.44,,5905,,60.2231,90000.383,0.0000092,60.546511,1.1952131,189.34404,0.814,870.94126,1.707,2262.9126,5.984,50.758639,43.259876,1.8118435,82.839626,513.92313,0.8415,1,,,,0.000056604495,88.254733,3665.88,3.1272494,0
41350601.77,,5905,,60.2195,90000.383,0.0000091,60.543224,1.1809396,189.21819,0.8261,870.8507,1.707,2261.8968,6.073,13.986701,43.132383,1.8068263,82.839877,514.02541,0.8545,1,,,,0.00005674442,86.519753,3665.4819,3.1253405,0
41351418.58,,5905,,62.6038,90000.383,0.0000091,62.880314,1.1683076,200.12533,0.9245,929.55888,1.716,2400.7893,6.797,1.3960433,45.509037,1.9372147,82.620977,522.52124,0.9284,1,,,,0.000057122686,86.264766,3953.9338,3.1826388,0
41351763.8,,5905,,62.603,90000.383,0.0000091,62.945624,1.2402961,198.28396,0.8244,931.184,1.716,2388.8776,6.061,61.67001,44.539329,1.9052227,82.601227,524.92989,0.8379,1,,,,0.00005804599,91.018074,3962.1516,3.1500833,0
41352101.08,,5905,,62.602,90000.383,0.0000091,62.942323,1.2238141,198.25194,0.8444,931.13144,1.716,2388.5896,6.208,12.05097,44.40069,1.8991372,82.603227,524.93499,0.8583,1,,,,0.000058219218,89.078657,3961.7361,3.1497398,0
41352935.8,,5905,,65.0772,90000.383,0.0000091,65.364679,1.2078295,209.72137,0.9601,994.84323,1.745,2536.6194,7.058,1.2429503,46.904979,2.0463389,82.320123,533.39152,0.9494,1,,,,0.000058583641,88.80138,4272.5413,3.2084816,0
41353291.95,,5905,,65.0719,90000.383,0.0000092,65.436145,1.2856164,207.60504,0.8384,996.66587,1.746,2522.8838,6.164,60.957818,45.856066,2.010708,82.30132,536.08761,0.84,1,,,,0.000059563089,93.809957,4281.8891,3.1726356,0
41353640.25,,5905,,65.0734,90000.383,0.0000091,65.432915,1.2676299,207.55346,0.8562,996.60832,1.746,2522.447,6.295,13.817506,45.719851,2.0048356,82.301537,536.11295,0.858,1,,,,0.000059729459,91.712132,4281.4663,3.1720039,0
41354494.55,,5905,,67.6422,90000.383,0.0000091,67.9462,1.2494981,219.93925,0.9922,1065.8162,1.781,2682.7097,7.294,1.0918398,48.384683,2.1744546,81.924053,544.21121,0.9658,1,,,,0.000060117035,91.439702,4616.6861,3.2369618,0
41354860.55,,5905,,67.6447,90000.383,0.0000091,68.022082,1.3311193,217.57847,0.8566,1067.8499,1.782,2667.388,6.298,54.0623,47.24549,2.1374217,81.879179,547.13969,0.8454,1,,,,0.000061182792,96.769366,4627.0036,3.1986447,0
41355218.64,,5905,,67.6408,90000.383,0.0000091,68.017801,1.3114632,217.44129,0.8824,1067.8069,1.782,2666.3364,6.487,12.643903,47.058548,2.1295146,81.877958,547.24098,0.8713,1,,,,0.000061399833,94.490981,4626.4212,3.1968291,0
41356095.92,,5905,,70.3136,90000.383,0.0000091,70.628329,1.2885869,230.90416,1.045,1142.9787,1.806,2840.4812,7.681,1.0129025,49.848519,2.3244666,81.38569,554.87586,1,1,,,,0.000061885077,94.117096,4988.3609,3.2692853,0
41356471.53,,5905,,70.3131,90000.383,0.0000091,70.709943,1.3749899,228.2375,0.8955,1145.2794,1.807,2823.1778,6.584,63.3849,48.668989,2.2859366,81.332852,558.09628,0.87,1,,,,0.000062963127,99.697038,4999.896,3.2277993,0
41356838.06,,5905,,70.3145,90000.383,0.0000091,70.704713,1.3549169,228.02425,0.9136,1145.144,1.807,2821.4746,6.717,11.337986,48.461423,2.2764343,81.335543,558.26272,0.8884,1,,,,0.000063190493,97.337977,4999.1564,3.2250219,0
41357735.06,,5905,,73.0866,90000.383,0.0000091,73.399733,1.3270112,242.84902,1.11,1225.9569,1.813,3011.2725,8.157,0.96058581,51.562404,2.523297,80.607379,565.0707,1.043,1,,,,0.000063617293,96.922847,5387.5208,3.3085818,0
41358122.52,,5905,,73.0877,90000.383,0.0000091,73.488847,1.4224937,239.38714,0.937,1228.5192,1.813,2988.3847,6.889,62.329046,50.194146,2.4819583,80.508571,569.04906,0.8964,1,,,,0.000064819805,103.12481,5400.6106,3.2574622,0
41358501.28,,5905,,73.0919,90000.383,0.0000091,73.483349,1.3985191,239.13597,0.9593,1228.4151,1.813,2986.4341,7.052,12.827923,49.950273,2.4701022,80.51267,569.24742,0.9187,1,,,,0.000065088163,100.38829,5399.8026,3.2542879,0
41359424.88,,5905,,75.9745,90000.383,0.0000091,76.31101,1.3643118,255.73308,1.223,1316.057,1.808,3196.0905,8.989,0.98295876,53.39895,2.8065432,79.335054,575.22341,1.128,1,,,,0.000065577142,99.900547,5823.3703,3.3511951,0
41359822.91,,5905,,75.9803,90000.383,0.0000092,76.406259,1.4686896,251.2459,1.022,1318.9107,1.808,3165.9564,7.514,67.420988,51.897622,2.7700672,79.149402,580.13648,0.9628,1,,,,0.000066813323,106.7979,5837.9164,3.2882896,0
41360212.27,,5905,,75.9779,90000.383,0.0000091,76.401263,1.4427192,251.22973,1.044,1318.8278,1.808,3165.7546,7.676,12.998599,51.746948,2.761001,79.156906,580.11382,0.9836,1,,,,0.000067000789,103.79524,5837.153,3.2882929,0
41361163.89,,5905,,78.9737,90000.383,0.0000091,79.336535,1.3943018,270.89936,1.458,1412.3265,1.803,3403.8554,10.72,1.2672286,55.789903,3.2978601,76.925696,583.91101,1.311,1,,,,0.00006771666,103.4939,6294.2858,3.41456,0
41361580.73,,5905,,78.9742,90000.383,0.0000091,79.447523,1.5155385,264.05244,1.196,1415.6792,1.803,3356.8727,8.795,85.468173,54.089535,3.2830655,76.533266,590.99932,1.109,1,,,,0.000068884521,111.57981,6311.909,3.3236082,0
41361985.81,,5905,,78.9745,90000.383,0.0000091,79.439978,1.4870792,263.79119,1.202,1415.4774,1.803,3354.7504,8.835,13.311838,53.812191,3.2588327,76.59097,591.18601,1.115,1,,,,0.000069167566,108.17907,6310.7101,3.3206352,0
41362963.78,,5905,,82.1004,90000.383,0.0000091,82.46034,1.3906159,291.47803,2.123,1515.1557,1.805,3657.9697,15.61,2.3645207,59.956072,4.4148674,71.337233,588.37354,1.83,1,,,,0.000070201499,107.62438,6799.7077,3.5347663,0
41363412.42,,5905,,82.0908,90000.383,0.000009,82.601888,1.5533359,277.5751,1.661,1519.4543,1.805,3560.0603,12.21,302.55519,57.301512,4.4835495,70.138425,601.75862,1.514,1,,,,0.000071681606,119.91214,6823.0719,3.3603966,0
41363842.55,,5905,,82.0833,90000.383,0.0000091,82.589721,1.5096057,277.30466,1.634,1519.1612,1.805,3557.779,12.01,20.720534,56.903899,4.4420002,70.215902,601.91733,1.491,1,,,,0.000072091494,114.60302,6821.0621,3.3576171,0
